BirminghamAL,LittleRockAR,MesaAZ,PhoenixAZ,ScottsdaleAZ,TempeAZ,TucsonAZ,AlamedaCA,BerkeleyCA,BeverlyHillsCA,FresnoCA,IrvineCA,LosAngelesCA,OaklandCA,PiedmontCA,SacramentoCA,SanDiegoCA,SanFranciscoCA,SanJoseCA,SantaClaraCA,SunnyvaleCA,WestHollywoodCA,ColoradoSpringsCO,DenverCO,WashingtonDC,GainesvilleFL,HialeahFL,JacksonvilleFL,MiamiFL,OrlandoFL,PompanoBeachFL,TallahasseeFL,TampaFL,AtlantaGA,NorcrossGA,RoswellGA,SmyrnaGA,DesMoinesIA,BoiseID,ChicagoIL,HarwoodHeightsIL,IndianapolisIN,WichitaKS,LexingtonKY,LouisvilleKY,BatonRougeLA,NewOrleansLA,BostonMA,SomervilleMA,BaltimoreMD,TakomaParkMD,GrandRapidsMI,MinneapolisMN,StPaulMN,KansasCityMO,SpringfieldMO,StLouisMO,JacksonMS,CaryNC,CharlotteNC,DurhamNC,GreensboroNC,RaleighNC,LincolnNE,OmahaNE,NewarkNJ,AlbuquerqueNM,LasVegasNV,RenoNV,AlbanyNY,BuffaloNY,NewYorkNY,RochesterNY,SyracuseNY,CincinnatiOH,ClevelandOH,ColumbusOH,DaytonOH,OklahomaCityOK,TulsaOK,BeavertonOR,EugeneOR,PortlandOR,PhiladelphiaPA,PittsburghPA,StateCollegePA,ProvidenceRI,ColumbiaSC,GreenvilleSC,KnoxvilleTN,MemphisTN,NashvilleTN,AddisonTX,AustinTX,DallasTX,FtWorthTX,HoustonTX,IrvingTX,LubbockTX,McNeilTX,PlanoTX,SanAntonioTX,MidvaleUT,SaltLakeCityUT,ArlingtonVA,AshburnVA,HerndonVA,NorfolkVA,RestonVA,RichmondVA,BellevueWA,SeattleWA,SpokaneWA,MadisonWI,MilwaukeeWI
0.0102595438,0.0104760576,0.0044725066,0.004510001,0.0044852781,0.0045450062,0.004659601,0.0075363623,0.0075363623,0.0082826193,0.0067169116,0.008615171,0.0082826193,0.0071210346,0.0071210346,0.0074349068,0.0085653936,0.0074818873,0.007134303,0.0073150884,0.0070342332,0.008254622,0.0047845826,0.0050353941,0.0078861556,0.0114367958,0.014326725,0.0118287594,0.0144427795,0.0118582632,0.0145276517,0.011313433,0.0124510861,0.0094514903,0.0093501524,0.0092838465,0.0094351722,0.0064082337,0.0050977271,0.0064341344,0.0064024872,0.0074595153,0.0079392733,0.0080515972,0.0083370392,0.0125174399,0.012957425,0.0062383715,0.0061574288,0.007663449,0.0079347885,0.0061847476,0.0053756986,0.0054479931,0.0076405222,0.0083948708,0.0079690913,0.0116693726,0.0087349073,0.0089596222,0.008732008,0.008432834,0.0087090132,0.0066061562,0.0063960135,0.006993391,0.0039724813,0.0038910005,0.0042210116,0.0065208788,0.0060925156,0.0062812097,0.0060997656,0.0064912608,0.0077733246,0.0066089965,0.0072366323,0.00734985,0.0090711323,0.0093486955,0.0069398228,0.0072691307,0.0069542078,0.0074556493,0.0070101535,0.0068298924,0.0065576708,0.0095184868,0.0090869309,0.0090870524,0.0103542521,0.0092877205,0.0107313441,0.011578774,0.0108890611,0.0108421292,0.0127725507,0.0109398438,0.0067118312,0.0113644146,0.0107133399,0.0116791941,0.0048989604,0.0050117458,0.0078861556,0.0078452771,0.0078123927,0.0086402608,0.007787608,0.0082143646,0.0067240651,0.0067632286,0.0054568304,0.0060679663,0.0057455837
0.0104559255,0.0101162384,0.004372525,0.0044116688,0.004386283,0.0044455997,0.004587949,0.0074004656,0.0074004656,0.0082597885,0.0067040288,0.0086243896,0.0082597885,0.0069343785,0.0069343785,0.0072273715,0.0086119542,0.0073933188,0.0068977493,0.0070821788,0.0068091865,0.0082469886,0.0047909667,0.005122025,0.0078137599,0.0116570721,0.0141129245,0.0122288224,0.0142334495,0.0121210821,0.0143671425,0.0116259255,0.0126358661,0.0097390735,0.0096292536,0.0095662266,0.0097275839,0.0065450116,0.0051549771,0.0062662307,0.0062514446,0.0073722516,0.0080060273,0.0080254564,0.0083233061,0.0127601328,0.0133317054,0.0065778769,0.0065323297,0.0076556995,0.0079216436,0.005965788,0.0051893314,0.0053003207,0.007762054,0.0083851922,0.0081331884,0.0114796394,0.0090867891,0.0093030783,0.0090390867,0.0085946346,0.0090586332,0.0067109516,0.0064990797,0.0070578856,0.0040783594,0.0038611097,0.0043165361,0.0065828429,0.005964828,0.0069447451,0.0059357023,0.0063896373,0.0077584911,0.0064844731,0.0071944418,0.0072858724,0.0088759891,0.009216255,0.0068253243,0.007093691,0.0068424858,0.0074933224,0.0069137981,0.0066579609,0.0067847002,0.0099075866,0.0091973325,0.0091572852,0.0099170103,0.0092060905,0.0108254283,0.0122873926,0.0110030707,0.0109221412,0.0133604582,0.0110389405,0.0069444137,0.0120140828,0.0108034113,0.0125133769,0.005182225,0.0053041924,0.0078137599,0.0076849814,0.0076689537,0.0090654439,0.0076440575,0.0082031294,0.0066325799,0.0066705597,0.0056381215,0.0059872116,0.0055970283
0.0102436493,0.0105118302,0.0042627589,0.0043069387,0.0042782807,0.0043332401,0.0045276446,0.0076206714,0.0076206714,0.0084606905,0.0066095116,0.0087914801,0.0084606905,0.0071651366,0.0071651366,0.0073650505,0.0086570269,0.0075936818,0.0070484443,0.0072452752,0.0069788189,0.0084454175,0.0049798703,0.0053499627,0.0076213458,0.0115981514,0.014719342,0.0121041431,0.0148471628,0.0121043761,0.014933159,0.011529824,0.0128243247,0.0095085274,0.0093892556,0.0093386059,0.0095031267,0.0064983681,0.0052781419,0.0063674702,0.0063551983,0.0073000854,0.0081308028,0.008096999,0.0084727042,0.0128050337,0.0133168316,0.0060220375,0.005978133,0.0074286618,0.0077210504,0.0059796788,0.0052219399,0.0053107354,0.0077005125,0.0083463878,0.0079350757,0.0115554587,0.0088712514,0.0090466233,0.0088530639,0.008439441,0.0088498767,0.0067534993,0.006484008,0.0068454163,0.0041686418,0.0040727359,0.0045028998,0.0061671601,0.0058778413,0.0069773536,0.0057541844,0.00599965,0.0078331781,0.0064023125,0.0071842715,0.0072752639,0.0093491379,0.009479234,0.0067673002,0.0071811272,0.0067841908,0.0072943722,0.0067667097,0.0064602434,0.0062820965,0.0096165184,0.0089191847,0.0090677764,0.0100813285,0.0092236195,0.0111999014,0.0125883055,0.0113941625,0.0111784042,0.0137696868,0.0113835799,0.0065848847,0.0123213913,0.0111971934,0.0125595108,0.0051598571,0.0052768304,0.0076213458,0.0075019681,0.0074898583,0.0088492347,0.0074694757,0.0081188358,0.0065507776,0.0065822293,0.0057881943,0.0059831785,0.0056155767
0.0106658063,0.0103303778,0.0042375832,0.0042940686,0.0042590734,0.0043100498,0.0044747179,0.0076736616,0.0076736616,0.008420945,0.0067495831,0.0087502714,0.008420945,0.0072503033,0.0072503033,0.0075399978,0.0087521991,0.0076160422,0.0071577318,0.007367388,0.0070998116,0.0083783485,0.0047381415,0.0049931783,0.0075559571,0.0118905467,0.0150489237,0.012451537,0.0151815509,0.0123613964,0.0153358477,0.0120652102,0.0129435016,0.0099313134,0.0097856165,0.0097052849,0.0099242602,0.0070390556,0.0050626345,0.0063782187,0.0063611472,0.0072482068,0.0084239111,0.0079665071,0.0083518769,0.0129208965,0.0134118146,0.0058527696,0.0058259332,0.0073945755,0.0076528537,0.0061347481,0.0056062215,0.0056705549,0.0082623583,0.0088784007,0.0083369993,0.0117662326,0.0089091811,0.0093273109,0.0088673401,0.0084691248,0.0088761821,0.0073932313,0.0072056083,0.0066811804,0.0041942519,0.0041182283,0.0045332255,0.0060568783,0.0056944175,0.0067444351,0.0056106106,0.0059373696,0.0076530668,0.0062964717,0.0070691408,0.0071914366,0.0093156681,0.0098430556,0.00677627,0.0071407693,0.0067944457,0.0071182943,0.0066672793,0.0064097255,0.0060749446,0.010114855,0.0093759932,0.0091469401,0.0101640569,0.0092184222,0.0107018924,0.0118830618,0.0108878417,0.0107302188,0.0134819514,0.0108996292,0.0065498354,0.0116119104,0.0106923327,0.0121246715,0.0052778852,0.0053874186,0.0075559571,0.0074265634,0.0074114286,0.0087413169,0.007387554,0.0079720932,0.0064680498,0.0064905325,0.0056417283,0.0060718076,0.0057140472
0.010526384,0.0104195722,0.0042953424,0.0043633368,0.0043256257,0.0043721917,0.0044009583,0.0075406189,0.0075406189,0.0083925265,0.0066742411,0.0087892488,0.0083925265,0.0070924106,0.0070924106,0.0073998925,0.0088302419,0.0075158911,0.0068468863,0.0070757328,0.0068467356,0.00834863,0.0048793431,0.0050998451,0.0076050677,0.012392708,0.015376917,0.0130156309,0.0155093712,0.0128135323,0.0155811781,0.0121259024,0.0133596857,0.009831917,0.0096933545,0.0096225802,0.009813574,0.007577416,0.0049925312,0.0068466139,0.0068207458,0.0076208385,0.0087744313,0.0082389726,0.0086195934,0.012709907,0.0132583792,0.0062946552,0.0062557865,0.0074221267,0.0076828385,0.0064447351,0.0064964069,0.0065669174,0.0086797014,0.0093046306,0.0086668695,0.0113333111,0.0088042295,0.0090826469,0.0087625254,0.0083752427,0.008773817,0.0077070104,0.0075086611,0.0069374809,0.0041428451,0.0039195016,0.0043205057,0.0063149115,0.0059203885,0.0066053509,0.0057207969,0.0060690219,0.0079390747,0.0065772503,0.0072917601,0.0073995635,0.0095889958,0.0100838368,0.0070054266,0.0073325113,0.0070217467,0.007274767,0.0068742219,0.0065704733,0.0065686114,0.009770383,0.0091644267,0.0093384545,0.0102273222,0.0094505938,0.0106733834,0.0120629514,0.0108563465,0.0108097333,0.013365618,0.0109039396,0.0066929417,0.0118369028,0.0106426708,0.0121250069,0.005067284,0.0051631458,0.0076050677,0.0075013927,0.0074970122,0.0088964184,0.0074639024,0.0080408052,0.0068003106,0.0068267571,0.0055867967,0.0067904479,0.0061175382
0.0109427773,0.0108576148,0.0041516064,0.0042038356,0.0041754328,0.0042259425,0.0042565411,0.0075993587,0.0075993587,0.0083644524,0.006518974,0.0086993649,0.0083644524,0.0071662427,0.0071662427,0.0074420684,0.0087183906,0.0075600267,0.0069291747,0.007191783,0.0069762524,0.0083136781,0.0049909877,0.0052348884,0.0082520201,0.0122006125,0.0147736417,0.0128716125,0.0148980604,0.0125176514,0.0150570125,0.0121340896,0.013059016,0.0100291785,0.0099211187,0.0098530306,0.0100229618,0.0075803606,0.0051493509,0.0075840557,0.007581705,0.0082525653,0.0089358134,0.0086735528,0.0091367646,0.0131592787,0.0136058196,0.0065470264,0.0064771944,0.008056766,0.0083445097,0.0070756653,0.0061270287,0.006239496,0.0087919203,0.0092542717,0.0091677655,0.0120547891,0.0091171681,0.0093391208,0.009109509,0.0087248076,0.0091129333,0.0075311384,0.0073157599,0.0074259979,0.0040237224,0.0038159816,0.0041961233,0.0068289347,0.0066493396,0.006888392,0.0065226972,0.006726916,0.0085069042,0.0073112632,0.0080376875,0.0080935049,0.0100925571,0.0103182779,0.0071311267,0.0075248448,0.0071491691,0.0078785007,0.0074875715,0.0070482167,0.0068954542,0.010084025,0.0094898875,0.0095106952,0.0106915168,0.0097118675,0.0113141766,0.0119947328,0.011461512,0.0113049849,0.0135550995,0.0114843509,0.0071541502,0.0117769835,0.0112966578,0.0120011981,0.0050379036,0.0051277196,0.0082520201,0.0081310708,0.0081222424,0.0090709347,0.0080953952,0.0086214646,0.0068559781,0.0068631094,0.0058097017,0.0072260363,0.0068123439
0.0112711304,0.0113269901,0.0040756243,0.0041013319,0.0040927195,0.0041451618,0.0041776389,0.0075640894,0.0075640894,0.0083127992,0.0063763519,0.0086317957,0.0083127992,0.0071204832,0.0071204832,0.0073638783,0.0085381346,0.0075361332,0.0068847818,0.0071463728,0.0069364665,0.0082546221,0.0046238403,0.0050023188,0.0084560393,0.0120890865,0.0148554378,0.0128038566,0.0149713115,0.0124603587,0.0151017573,0.0118917615,0.013167151,0.0104450684,0.0103720712,0.0103059101,0.0104348434,0.0074870589,0.0051788521,0.0076176901,0.0075988096,0.0081715379,0.0093153839,0.0090077823,0.009343717,0.0129981519,0.0134773248,0.0068456517,0.0067574761,0.0082531524,0.008559199,0.0071666087,0.0061431734,0.0062140228,0.0089719359,0.0096396964,0.0089921214,0.0118110262,0.0095299816,0.0098144691,0.0095580087,0.0092506462,0.009514083,0.0075839866,0.0073366818,0.007701208,0.0035870868,0.0037356359,0.0043079561,0.0073771358,0.0069562927,0.0073722618,0.0069303156,0.0072648268,0.0086114455,0.0074238886,0.0079796247,0.0080148351,0.0105184054,0.0109711533,0.0070457998,0.007358813,0.0070614582,0.0081331552,0.007654126,0.0073174483,0.0071201066,0.0104813656,0.0100396031,0.0099719594,0.0108539505,0.0100394978,0.011689486,0.0120207867,0.0118392644,0.0117060172,0.0133280873,0.0118744366,0.0065846241,0.011833445,0.0116777158,0.0120229581,0.0051293215,0.0052382076,0.0084560393,0.0083145539,0.0083077913,0.0094038017,0.0082780851,0.0088960205,0.0068049561,0.0068097339,0.0056942908,0.0070732783,0.0068734991
0.0115591651,0.0117898228,0.0040249014,0.0040357514,0.0040350181,0.0040883076,0.0041948757,0.0076666372,0.0076666372,0.0084885115,0.0065813198,0.0088542143,0.0084885115,0.007231676,0.007231676,0.0074262858,0.0088354219,0.0076255948,0.0071164059,0.007347124,0.0071069052,0.0084684621,0.0046004833,0.0051464167,0.0080715283,0.0120141318,0.0147853866,0.0126481484,0.0149377498,0.0125247602,0.0150367464,0.0123610762,0.013057986,0.010732913,0.0106497575,0.0105623443,0.0107228797,0.0078682012,0.005177175,0.0075441172,0.0075068498,0.0085353707,0.009688004,0.00897122,0.0094790172,0.0131053887,0.0134423505,0.0063731686,0.0063233957,0.0078516186,0.0081643901,0.0071024804,0.0064158269,0.0065006505,0.0092248075,0.0097425325,0.0094009978,0.0122878144,0.0095389922,0.0098584401,0.0095253533,0.0091250512,0.00952342,0.0079900325,0.0077125359,0.0070860957,0.0034651361,0.0038551635,0.0045451899,0.0068882311,0.0066217651,0.007664549,0.0065080248,0.006765047,0.0087258825,0.0073064943,0.0080129742,0.0082341742,0.0107595644,0.0109954054,0.0069546094,0.0073466837,0.0069745066,0.0075882665,0.0074431158,0.0069773089,0.0065702589,0.0106387603,0.0102041755,0.0102150228,0.011605429,0.0104821957,0.0120512415,0.0127508089,0.0122173908,0.0121203783,0.0139883853,0.0122612457,0.0068703728,0.0125249012,0.012034629,0.0127694297,0.0050995646,0.0051982347,0.0080715283,0.0079416561,0.0079388248,0.0093995026,0.0079094471,0.0085850999,0.0067279087,0.006742258,0.0055591066,0.007150529,0.006661204
0.0111235976,0.0111163212,0.0041387384,0.0041667106,0.004156805,0.0042078224,0.0043425502,0.0075673083,0.0075673083,0.0085226941,0.0066319275,0.0088945882,0.0085226941,0.0071204934,0.0071204934,0.0073876382,0.0088538712,0.0075382375,0.0070094535,0.0072276747,0.0069839771,0.0085213337,0.0048901148,0.0052975047,0.008295125,0.012389074,0.0147428351,0.013149858,0.014883417,0.0125711972,0.0150163826,0.0127581771,0.013228842,0.0105397948,0.0103856031,0.0102937576,0.0105162924,0.0086121455,0.0051496582,0.0079732799,0.0079388615,0.0086431424,0.0096721493,0.0089140865,0.0094414986,0.0135234885,0.014188216,0.0064320438,0.0063489715,0.0080835969,0.008365367,0.007250242,0.0067781667,0.0068693826,0.0095857965,0.0095409618,0.0097002271,0.0119913847,0.0098490396,0.0100690923,0.009824925,0.0093296076,0.0098124952,0.0083687629,0.0081793535,0.0073572931,0.0036971311,0.0039414,0.0044557458,0.0069128698,0.006760657,0.0070227776,0.00669525,0.0070420205,0.0088118389,0.0073561549,0.0081715146,0.0083949511,0.0105178889,0.0109391896,0.0068200431,0.007079199,0.0068353233,0.0078029774,0.0076308243,0.0072853361,0.006686233,0.0107795455,0.0100607181,0.0098295691,0.0108108257,0.0100351205,0.0117005997,0.0125546142,0.0118968674,0.011848933,0.0139712847,0.0119530569,0.0067320285,0.0123214785,0.0116759562,0.0125547729,0.0052357036,0.0053648175,0.008295125,0.0082060951,0.0082014903,0.009568216,0.008159009,0.008798067,0.0067154757,0.0067279417,0.0056174545,0.0076141503,0.0068975365
0.0114160524,0.0112412809,0.0041663195,0.0041835438,0.0041810882,0.0042329667,0.0043505361,0.0074581519,0.0074581519,0.0084333714,0.00651562,0.0088160971,0.0084333714,0.0069848165,0.0069848165,0.0072683561,0.0088632533,0.0074582512,0.0068720637,0.0071078637,0.0068821026,0.0084217269,0.0048815951,0.0049860896,0.0084707653,0.0122953292,0.0151465681,0.0130613396,0.0152662965,0.0128425132,0.0153487,0.0127380007,0.0134949035,0.010566032,0.010441116,0.0103573417,0.0105679986,0.0081822365,0.0050680271,0.0081704156,0.0081240719,0.0091052826,0.0090142886,0.0093374139,0.0097969306,0.0137561254,0.0141674615,0.0069916708,0.006914225,0.0082048521,0.0085201201,0.0077794264,0.0068960455,0.0069986844,0.0089083774,0.0093546031,0.0094901733,0.0124049865,0.0096138208,0.0098433181,0.0096180465,0.009229657,0.0095901903,0.0080501261,0.0078960406,0.0075569583,0.0039344271,0.0039840783,0.0042381964,0.0072979861,0.007337759,0.007307041,0.0072724063,0.0074395271,0.0093392486,0.0080434743,0.0087267694,0.0089548382,0.0097647379,0.0102146913,0.0066644589,0.0070000978,0.0066866721,0.0079169195,0.0081026924,0.0076484903,0.00718235,0.0105484535,0.0100197479,0.0100654826,0.011038367,0.0104356775,0.0114623066,0.012782824,0.0116935184,0.0115701788,0.0139867365,0.0117161893,0.0069821892,0.0125284886,0.0114488059,0.0128583934,0.0053153278,0.0054302097,0.0084707653,0.0084098035,0.0083944493,0.0092330563,0.0083591785,0.0088425889,0.0066433658,0.0066573505,0.0057156262,0.0075030566,0.0070737233
0.0117869813,0.0110267611,0.0042223986,0.0042369208,0.0042342431,0.0042892701,0.0043714139,0.0073762019,0.0073762019,0.0084136373,0.0061965741,0.0088077804,0.0084136373,0.0069026109,0.0069026109,0.0071591589,0.0087999762,0.0073786325,0.0067201019,0.0069546582,0.0067336373,0.0083870387,0.0048842847,0.0051631181,0.0088324603,0.0124733582,0.0153440352,0.0130302082,0.0154676506,0.012835038,0.0155303262,0.0128765408,0.0135178998,0.0108924047,0.0107760964,0.01072042,0.0109109345,0.0084121076,0.005150025,0.0080070785,0.0079768868,0.0088228491,0.0091118931,0.0091678464,0.0094784589,0.0136978618,0.0141346611,0.007050588,0.0069760998,0.0087333811,0.0089076026,0.0077014422,0.0073590945,0.0074245146,0.0091276584,0.009379725,0.009321107,0.0125888868,0.0098215339,0.0100507693,0.0098360582,0.0093950276,0.0098266019,0.0082866125,0.0081414375,0.0080492547,0.003848491,0.003822404,0.0043540519,0.0076449429,0.0074501568,0.0075276757,0.0074539964,0.0077667186,0.0090822707,0.0078790353,0.0084310991,0.0086447971,0.0100980514,0.0103079146,0.0068940116,0.0071881644,0.0069189255,0.0085897582,0.0080296332,0.0078244387,0.0073496082,0.0107675547,0.0103198943,0.0102725853,0.0107870632,0.010304209,0.0115088972,0.0127277174,0.0116791278,0.0115402215,0.0139623722,0.0117044313,0.0071490653,0.0124841445,0.0114977646,0.0127650007,0.0052684667,0.0053750417,0.0088324603,0.0087551366,0.0087184457,0.0098122269,0.0086929144,0.0092300332,0.0067889415,0.0068041845,0.0056492609,0.0075935444,0.0071393056
0.0116698993,0.0118889104,0.0042286938,0.004229816,0.0042298972,0.0042928174,0.0045915917,0.0076742854,0.0076742854,0.0083329271,0.0066000785,0.0086465465,0.0083329271,0.007258657,0.007258657,0.0075604966,0.0085168313,0.0076143716,0.0072454604,0.0074429167,0.0071682243,0.0082895868,0.0048876792,0.0054613785,0.0088749651,0.011871688,0.0152384061,0.0125708519,0.0153610436,0.0123275332,0.0153952859,0.0122619839,0.01299192,0.0108074505,0.0107215624,0.0106679464,0.0108205818,0.0086244528,0.0050813104,0.0085478792,0.0085124583,0.0095925471,0.0099639958,0.0098881471,0.0104504741,0.013500482,0.0137802084,0.0068315165,0.0067586637,0.0086659457,0.0089634248,0.0080727179,0.0073077945,0.0073820056,0.0099332167,0.0105502472,0.0103905035,0.0123808965,0.0097950144,0.0101135512,0.0098390616,0.0094728943,0.0097764547,0.0085063104,0.0082999917,0.0079193117,0.0038193833,0.0039566535,0.0046917389,0.0076662109,0.00762282,0.0079958596,0.0074402748,0.0076947026,0.0097596172,0.0082454207,0.0089217228,0.0092355332,0.0110186632,0.0114408743,0.0073104208,0.0075684174,0.0073324084,0.0084441873,0.0083315339,0.0079313408,0.0072022318,0.0108749811,0.0105870075,0.0106458964,0.0115918104,0.01091985,0.0123505313,0.0132534299,0.0124908695,0.0123660861,0.0143589382,0.0125303368,0.0072760736,0.0130097354,0.0123415792,0.0133066577,0.0052646257,0.00539125,0.0088749651,0.0087641179,0.0087507929,0.0096020082,0.008717363,0.0091710491,0.0071802938,0.0072032792,0.0057524736,0.0080105389,0.0075674778
0.0119352691,0.0126317767,0.0042894531,0.0043052038,0.004300342,0.0043563038,0.0045795316,0.0077709946,0.0077709946,0.0083732558,0.006699246,0.0086684314,0.0083732558,0.0073897821,0.0073897821,0.007767455,0.0085669766,0.00767758,0.0073277988,0.0075558113,0.0072976662,0.0083407425,0.0049158649,0.0053152566,0.0093593597,0.0122039562,0.0149607236,0.0130753007,0.0151000875,0.0125365368,0.0152724674,0.0126329792,0.0131352319,0.0110438264,0.0109452035,0.0108884556,0.0110599118,0.0081625434,0.005233108,0.0082588983,0.0081912142,0.0098186063,0.0099464851,0.0103937361,0.0108042854,0.0137928656,0.0141578539,0.0073779722,0.0072794,0.0091479361,0.0094546743,0.0077542479,0.0068495983,0.0069315677,0.0098342573,0.0111519504,0.0106230629,0.0128988156,0.0105787208,0.0108637708,0.0106003035,0.0101690375,0.0105761722,0.0079656573,0.0077624892,0.0083002597,0.0038342733,0.0042579724,0.0047044738,0.0077129118,0.0076045507,0.0078620165,0.0074371097,0.0076942799,0.0102396723,0.0084976521,0.0094361868,0.0095972236,0.0112104288,0.0119301129,0.0075405613,0.007796862,0.0075570085,0.0089241875,0.008988384,0.0084541125,0.0077000688,0.0113860174,0.0109502479,0.0110075007,0.0121660615,0.0111943712,0.0128331316,0.0136572121,0.0129975455,0.0128263601,0.0147959177,0.0130211441,0.0069637254,0.0134185511,0.0128317524,0.0136036087,0.0053798733,0.005481108,0.0093593597,0.0092342715,0.0092383792,0.0103592146,0.0091990042,0.0098926542,0.0073756155,0.0074009071,0.0062303002,0.0076768809,0.0071862858
0.0121140606,0.0122553217,0.0043871724,0.0043862273,0.0043904335,0.0044522592,0.0047384537,0.0078086557,0.0078086557,0.0084126155,0.0067534946,0.0087558349,0.0084126155,0.0074085307,0.0074085307,0.0078225821,0.008675262,0.0077315766,0.0073823439,0.0076031655,0.0073381925,0.0083900696,0.0051541682,0.0054417488,0.0095459596,0.012835695,0.0152740471,0.013675988,0.0154184588,0.0130468853,0.0155786984,0.0131187776,0.0136907415,0.0114270318,0.0113018769,0.0112339596,0.01143207,0.0078120245,0.0054229835,0.0075283252,0.0074715995,0.0089483707,0.0098366759,0.0099974422,0.0103387991,0.0140842509,0.0146198536,0.0072887929,0.0072157089,0.009288938,0.0097053609,0.007114329,0.0066626099,0.0067319759,0.0096904766,0.0107087863,0.0100819557,0.0127864967,0.0107409964,0.0109868318,0.0107661734,0.0103511026,0.0107353985,0.00785713,0.0075665627,0.0083464096,0.0040252606,0.0041970155,0.0046740175,0.0075659109,0.0069312443,0.0082267139,0.0068378561,0.0072415887,0.009583679,0.0077959818,0.0088546165,0.0089263797,0.0109978495,0.0115348842,0.0074314169,0.0077524953,0.0074422002,0.0090421616,0.0084120644,0.0079202012,0.0075114519,0.0117366144,0.0110242346,0.010937263,0.0118657988,0.0111827606,0.012294637,0.0134959932,0.0124546856,0.0123012016,0.0145852662,0.0124789002,0.0068104856,0.0132629537,0.0122891418,0.0134802439,0.0054739203,0.0055897675,0.0095459596,0.0093136943,0.0093198485,0.0104578436,0.0092894485,0.0100273888,0.0071423509,0.0071775564,0.0061014175,0.0072028696,0.0066657134
0.0119737766,0.0122919724,0.0044930747,0.0045129872,0.0045080955,0.004563992,0.004766033,0.0078186443,0.0078186443,0.008536029,0.0068134068,0.0088913234,0.008536029,0.0074284415,0.0074284415,0.0078016991,0.0087897276,0.0077297741,0.0074260241,0.0076410186,0.0073714367,0.0085251866,0.0052915879,0.0056990101,0.0084663884,0.0131292328,0.0155273904,0.0138042058,0.0156444988,0.0135997273,0.0158263849,0.012887255,0.0140820523,0.0112110544,0.0111075974,0.0110637141,0.0112212384,0.0083746335,0.005720549,0.0082069064,0.0081804266,0.0093182092,0.0097573787,0.0101934009,0.0105098814,0.0140581161,0.0143020898,0.0066990099,0.0066624689,0.0081514495,0.0085753544,0.0075504273,0.0072829099,0.0073367668,0.0097506328,0.0104906766,0.0100445023,0.0128829092,0.0102896946,0.0106406856,0.0102933884,0.0098529585,0.0102795203,0.0084633412,0.0082376814,0.0075611835,0.0042553684,0.0041923353,0.0047019526,0.0068433898,0.0069143432,0.0082763151,0.0066693682,0.0068429967,0.0098915634,0.0078724252,0.0088628412,0.009103121,0.0109517835,0.0113988564,0.00730547,0.0076003505,0.0073175179,0.0078800266,0.0079288905,0.0071733488,0.0070256648,0.011655487,0.0109934307,0.0109671398,0.0119336141,0.0112229585,0.0123453668,0.0131790182,0.012492705,0.0122495377,0.0146500349,0.012489328,0.007167878,0.0129067418,0.0123458655,0.0133451446,0.0056236448,0.0057385545,0.0084663884,0.0082991502,0.0083261738,0.0100113544,0.0082866509,0.0092261002,0.0071814109,0.007203011,0.0062762672,0.0078512315,0.0073112675
